Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,2189.500000,2198.699951,2128.050049,2155.850098,2141.810791,2313290
2020-07-28,2163.800049,2193.399902,2152.199951,2177.449951,2163.270020,1089402
2020-07-29,2180.000000,2185.199951,2071.000000,2095.850098,2082.201660,1525220
2020-07-30,2100.000000,2139.000000,2072.300049,2108.649902,2094.917969,1203821
2020-07-31,2125.000000,2129.850098,2053.300049,2066.949951,2053.489502,1283236
2020-08-03,2059.000000,2059.000000,2004.000000,2008.449951,1995.370728,714727
2020-08-04,2017.099976,2167.000000,2001.250000,2151.149902,2137.141357,2053197
2020-08-05,2170.000000,2195.000000,2118.000000,2126.649902,2112.800781,1793838
2020-08-06,2160.000000,2167.550049,2106.949951,2134.550049,2120.649658,1248632
2020-08-07,2124.550049,2157.000000,2120.100098,2146.699951,2132.720215,960776
2020-08-10,2156.500000,2164.949951,2108.250000,2119.600098,2105.796875,825626
2020-08-11,2137.699951,2160.000000,2101.149902,2134.050049,2120.152832,697367
2020-08-12,2124.000000,2144.899902,2106.600098,2127.600098,2113.744873,702687
2020-08-13,2133.500000,2139.000000,2110.000000,2122.300049,2108.479248,458203
2020-08-14,2122.300049,2156.500000,2090.199951,2114.100098,2100.332764,1012345
2020-08-17,2103.149902,2107.300049,2070.000000,2091.449951,2077.830078,923799
2020-08-18,2089.699951,2132.899902,2082.949951,2118.750000,2104.952393,642400
2020-08-19,2141.949951,2154.000000,2121.350098,2133.199951,2119.308350,758768
2020-08-20,2118.050049,2123.899902,2087.800049,2096.350098,2082.698242,494200
2020-08-21,2119.800049,2119.800049,2077.050049,2081.750000,2068.193359,437199
2020-08-24,2098.800049,2104.649902,2070.149902,2096.050049,2082.400391,560786
2020-08-25,2105.000000,2111.300049,2078.300049,2082.000000,2068.441650,481884
2020-08-26,2087.399902,2147.149902,2047.250000,2136.850098,2122.934570,857465
2020-08-27,2146.250000,2148.500000,2103.750000,2111.699951,2097.948242,397191
2020-08-28,2120.000000,2131.899902,2106.199951,2115.600098,2101.822998,463554
2020-08-31,2172.000000,2172.000000,2061.250000,2078.550049,2065.014160,770897
2020-09-01,2095.000000,2121.750000,2063.449951,2087.550049,2073.955566,542387
2020-09-02,2095.000000,2137.000000,2085.500000,2128.600098,2114.738281,1979773
2020-09-03,2128.000000,2137.000000,2103.199951,2112.149902,2098.395508,274998
2020-09-04,2065.600098,2097.000000,2065.600098,2077.399902,2063.871582,461018
2020-09-07,2080.199951,2105.000000,2045.349976,2082.399902,2068.838867,625358
2020-09-08,2093.800049,2120.000000,2080.899902,2107.050049,2093.328613,481632
2020-09-09,2085.000000,2167.199951,2085.000000,2161.250000,2147.175781,850676
2020-09-10,2185.000000,2343.899902,2176.149902,2314.649902,2299.576660,2449702
2020-09-11,2314.649902,2337.000000,2286.050049,2318.850098,2303.749268,1330635
2020-09-14,2319.750000,2360.000000,2281.949951,2302.350098,2287.356934,619976
2020-09-15,2315.000000,2326.500000,2288.199951,2317.899902,2302.805420,509141
2020-09-16,2323.699951,2368.800049,2311.750000,2323.850098,2308.716797,653164
2020-09-17,2319.000000,2334.399902,2293.000000,2299.350098,2284.376221,421866
2020-09-18,2315.800049,2319.600098,2277.050049,2305.500000,2290.486328,518389
2020-09-21,2305.000000,2336.550049,2248.000000,2255.149902,2240.464111,501009
2020-09-22,2287.000000,2287.000000,2201.350098,2211.149902,2196.750488,693332
2020-09-23,2275.000000,2276.500000,2206.149902,2229.550049,2215.031006,774144
2020-09-24,2210.000000,2226.000000,2175.649902,2181.149902,2166.946045,439081
2020-09-25,2196.000000,2212.600098,2168.600098,2201.699951,2187.362061,413085
2020-09-28,2229.000000,2238.699951,2207.250000,2215.750000,2201.320801,516453
2020-09-29,2222.000000,2264.000000,2217.149902,2244.850098,2230.231201,325287
2020-09-30,2264.800049,2267.550049,2225.100098,2233.750000,2219.203369,1560690
2020-10-01,2264.000000,2264.000000,2213.850098,2225.050049,2210.560303,285180
2020-10-05,2246.000000,2249.000000,2205.500000,2211.149902,2196.750488,393079
2020-10-06,2228.000000,2234.000000,2201.449951,2210.149902,2195.757324,259771
2020-10-07,2233.250000,2309.399902,2221.000000,2257.149902,2242.451172,875121
2020-10-08,2261.800049,2268.000000,2222.399902,2238.899902,2224.319824,419058
2020-10-09,2237.000000,2252.649902,2217.199951,2233.699951,2219.153809,305022
2020-10-12,2233.500000,2254.850098,2226.850098,2236.600098,2222.034912,262242
2020-10-13,2232.199951,2285.949951,2228.199951,2280.250000,2265.400635,409570
2020-10-14,2284.899902,2304.199951,2269.550049,2287.350098,2272.454346,306815
2020-10-15,2291.000000,2291.699951,2195.100098,2205.550049,2191.187256,1514858
2020-10-16,2214.800049,2232.000000,2173.050049,2175.500000,2161.332764,440109
2020-10-19,2192.000000,2228.399902,2156.000000,2175.800049,2161.630859,352226
2020-10-20,2183.699951,2193.699951,2152.199951,2155.500000,2141.462891,364138
2020-10-21,2171.100098,2191.000000,2098.750000,2123.250000,2109.422852,534557
2020-10-22,2123.000000,2133.050049,2091.500000,2107.100098,2093.378174,301966
2020-10-23,2109.000000,2134.800049,2095.649902,2112.550049,2098.792969,618540
2020-10-26,2101.000000,2106.000000,2018.449951,2028.699951,2015.488770,560855
2020-10-27,2032.000000,2060.000000,2005.550049,2034.199951,2020.953003,476055
2020-10-28,2044.000000,2057.899902,2006.900024,2010.699951,1997.606079,1519047
2020-10-29,1999.400024,2042.300049,1990.750000,2026.550049,2013.352905,384785
2020-10-30,2035.000000,2064.649902,2022.000000,2054.350098,2040.971924,354434
2020-11-02,2033.500000,2033.500000,1860.000000,1877.300049,1865.074829,1444243
2020-11-03,1888.000000,1909.500000,1835.000000,1849.449951,1837.406128,1164099
2020-11-04,1840.000000,1928.849976,1840.000000,1913.449951,1900.989258,1065630
2020-11-05,1949.000000,1960.000000,1931.400024,1955.099976,1942.368042,954587
2020-11-06,1988.000000,2040.000000,1977.650024,2029.000000,2015.786865,1886873
2020-11-09,2058.699951,2070.000000,2038.900024,2050.300049,2036.948242,843691
2020-11-10,2075.000000,2090.000000,2041.800049,2084.500000,2070.925293,1068647
2020-11-11,2092.000000,2095.350098,1979.000000,1996.900024,1983.895996,811189
2020-11-12,1985.000000,2008.349976,1965.000000,1979.849976,1966.956909,711464
2020-11-13,1990.000000,2036.650024,1981.000000,1996.099976,1983.101074,1825121
2020-11-14,2013.000000,2016.250000,1996.000000,2001.800049,1988.764038,99985
2020-11-17,2084.000000,2084.000000,1985.000000,1992.900024,1979.921997,643296
2020-11-18,1997.449951,2006.650024,1961.000000,1987.199951,1974.259033,427982
2020-11-19,1986.400024,2010.000000,1968.000000,1972.650024,1959.803833,802733
2020-11-20,1977.800049,1984.099976,1894.599976,1899.199951,1886.832031,863183
2020-11-23,1929.000000,1970.000000,1927.000000,1950.800049,1938.096191,598632
2020-11-24,1962.000000,1973.599976,1931.199951,1965.099976,1952.302979,750504
2020-11-25,1980.000000,1992.000000,1942.300049,1947.750000,1935.065918,914063
2020-11-26,1950.050049,1964.849976,1930.400024,1953.800049,1941.076538,450855
2020-11-27,1941.000000,1955.849976,1921.550049,1929.849976,1917.282471,523191
2020-12-01,1935.250000,1965.900024,1931.000000,1954.300049,1941.573364,593339
2020-12-02,1962.949951,1962.949951,1935.000000,1957.599976,1944.851807,220138
2020-12-03,1970.000000,1981.099976,1958.050049,1963.449951,1950.663696,1489127
2020-12-04,1963.000000,1967.849976,1940.000000,1946.550049,1933.873901,250336
2020-12-07,1942.000000,1965.000000,1942.000000,1958.050049,1945.298950,293809
2020-12-08,1963.000000,2014.199951,1950.150024,1993.750000,1980.766357,683240
2020-12-09,2013.000000,2033.800049,2000.000000,2026.650024,2013.452271,917242
2020-12-10,2020.000000,2028.400024,2000.949951,2007.199951,1994.128784,270177
2020-12-11,2011.199951,2037.800049,1974.400024,2005.599976,1992.539307,689028
2020-12-14,2013.000000,2015.250000,1987.050049,1991.150024,1978.183350,232903
2020-12-15,1992.900024,1992.900024,1961.500000,1974.000000,1961.145020,211535
2020-12-16,1988.000000,1995.000000,1965.750000,1976.050049,1963.181763,272748
2020-12-17,1980.900024,2005.000000,1977.099976,1985.050049,1972.123047,238834
2020-12-18,1983.000000,2005.000000,1965.000000,1992.250000,1979.276245,218330
2020-12-21,2010.000000,2022.000000,1856.050049,1939.750000,1927.118164,1499610
2020-12-22,1940.000000,1958.400024,1887.750000,1936.599976,1923.988525,972241
2020-12-23,1932.800049,1951.199951,1920.000000,1943.800049,1931.141724,299743
2020-12-24,1950.800049,1998.650024,1947.050049,1993.900024,1980.915405,289379
2020-12-28,2004.099976,2024.900024,1995.599976,2003.250000,1990.204468,335518
2020-12-29,2007.349976,2012.800049,1982.599976,1989.199951,1976.246094,250017
2020-12-30,1992.550049,2006.849976,1975.900024,1995.500000,1982.505005,224277
2020-12-31,1994.750000,2011.000000,1980.000000,1984.650024,1971.725708,465795
2021-01-01,1986.150024,1997.300049,1982.300049,1987.150024,1974.209473,157713
2021-01-04,1988.550049,1997.900024,1967.900024,1990.650024,1977.686646,345853
2021-01-05,1972.050049,1984.000000,1956.000000,1966.000000,1953.197144,338549
2021-01-06,1968.000000,1968.000000,1905.000000,1914.150024,1901.684814,864039
2021-01-07,1921.900024,1945.199951,1905.650024,1911.000000,1898.555298,564975
2021-01-08,1920.900024,1938.199951,1912.699951,1933.050049,1920.461792,299804
2021-01-11,1935.000000,1938.900024,1892.250000,1897.000000,1884.646362,415573
2021-01-12,1910.000000,1960.000000,1900.000000,1956.650024,1943.907959,497793
2021-01-13,1964.800049,1974.949951,1918.650024,1939.099976,1926.472168,474934
2021-01-14,1939.099976,1966.500000,1936.050049,1960.599976,1947.832275,1829840
2021-01-15,1960.000000,1973.150024,1920.150024,1937.599976,1924.982056,1266407
2021-01-18,1940.000000,1996.599976,1922.650024,1983.500000,1970.583130,1363505
2021-01-19,1994.000000,2030.900024,1993.650024,2016.300049,2003.169556,591919
2021-01-20,2022.500000,2058.050049,2001.250000,2054.850098,2041.468506,488577
2021-01-21,2082.000000,2119.800049,2075.000000,2097.850098,2084.188721,1545088
2021-01-22,2114.800049,2115.899902,2035.199951,2049.649902,2036.302246,507943
2021-01-25,2052.000000,2052.000000,1932.199951,1939.699951,1927.068359,1345520
2021-01-27,1930.199951,1930.199951,1888.000000,1895.250000,1882.907837,1740178
2021-01-28,1879.000000,1923.349976,1870.150024,1876.599976,1864.379272,2069380
2021-01-29,1896.699951,1911.750000,1830.000000,1843.150024,1831.147095,926815
2021-02-01,1845.199951,1904.699951,1845.199951,1895.349976,1883.007202,818509
2021-02-02,1915.699951,1938.300049,1855.000000,1926.449951,1913.904663,1088933
2021-02-03,1927.000000,1951.000000,1900.000000,1930.300049,1917.729614,921546
2021-02-04,1921.000000,1939.699951,1905.050049,1923.949951,1911.420898,1619015
2021-02-05,1933.000000,1944.199951,1920.000000,1924.000000,1911.470703,322014
2021-02-08,1931.199951,1968.250000,1929.050049,1951.500000,1938.791626,702232
2021-02-09,1967.699951,1990.000000,1952.000000,1955.949951,1943.212402,602162
2021-02-10,1957.699951,1983.949951,1928.000000,1975.250000,1962.386841,470988
2021-02-11,1977.449951,2062.199951,1971.199951,2055.550049,2042.164063,1942646
2021-02-12,2059.699951,2077.500000,2015.550049,2041.250000,2027.957153,640628
2021-02-15,2049.000000,2060.550049,2025.400024,2032.599976,2019.363403,325784
2021-02-16,2040.000000,2079.000000,2037.500000,2059.649902,2046.237305,361465
2021-02-17,2058.000000,2095.000000,2050.850098,2082.750000,2069.186768,692483
2021-02-18,2085.750000,2107.699951,2059.699951,2065.500000,2052.049072,298538
2021-02-19,2065.000000,2104.949951,2058.000000,2080.550049,2067.001221,398673
2021-02-22,2080.000000,2089.699951,1995.099976,2007.400024,1994.327515,649015
2021-02-23,2028.000000,2053.100098,2013.800049,2024.250000,2011.067749,420916
2021-02-24,2025.800049,2081.500000,2000.550049,2065.550049,2052.098877,1580996
2021-02-25,2078.000000,2152.250000,2071.000000,2144.850098,2130.882568,2401302
2021-02-26,2109.000000,2133.399902,2070.149902,2083.850098,2070.279785,902603
2021-03-01,2114.449951,2114.449951,2063.199951,2101.149902,2087.466797,366701
2021-03-02,2124.000000,2130.000000,2089.250000,2106.199951,2092.483887,269778
2021-03-03,2121.699951,2220.000000,2107.199951,2201.350098,2187.014404,1101111
2021-03-04,2179.699951,2189.649902,2158.000000,2175.699951,2161.531494,1316695
2021-03-05,2168.000000,2212.500000,2155.000000,2178.550049,2164.363037,430447
2021-03-08,2171.500000,2231.000000,2169.449951,2190.449951,2176.185547,375048
2021-03-09,2200.000000,2214.699951,2146.199951,2190.199951,2175.937012,312285
2021-03-10,2211.000000,2215.750000,2170.149902,2181.699951,2167.492432,249199
2021-03-12,2199.000000,2205.000000,2123.649902,2138.649902,2124.722656,298281
2021-03-15,2138.649902,2148.800049,2080.899902,2108.750000,2095.017578,513109
2021-03-16,2114.800049,2125.800049,2096.050049,2100.449951,2086.771484,223111
2021-03-17,2100.000000,2103.750000,2035.349976,2055.149902,2041.766479,243197
2021-03-18,2071.100098,2085.000000,2001.000000,2009.500000,1996.413818,975274
2021-03-19,1988.300049,2095.000000,1981.199951,2081.899902,2068.342285,729355
2021-03-22,2075.000000,2075.000000,2033.900024,2061.850098,2048.423096,317137
2021-03-23,2064.000000,2109.899902,2057.250000,2089.050049,2075.446045,578793
2021-03-24,2080.550049,2080.550049,2040.800049,2047.300049,2033.967651,307569
2021-03-25,2050.550049,2057.550049,1985.000000,1992.750000,1979.772949,309621
2021-03-26,2010.000000,2014.949951,1973.050049,1994.250000,1981.263184,800154
2021-03-30,2009.699951,2048.500000,1992.000000,2028.599976,2015.389404,266010
2021-03-31,2015.349976,2049.899902,1999.000000,2003.199951,1990.154785,207901
2021-04-01,2019.699951,2030.000000,2003.349976,2021.699951,2008.534302,246593
2021-04-05,2025.000000,2025.000000,1961.849976,1992.800049,1979.822632,253365
2021-04-06,2001.250000,2005.000000,1970.000000,1983.650024,1970.732300,337567
2021-04-07,1992.199951,2046.099976,1992.199951,2002.800049,1989.757446,281524
2021-04-08,2010.050049,2021.150024,1993.500000,2005.000000,1991.943115,1534983
2021-04-09,2003.000000,2006.800049,1980.099976,1982.650024,1969.738770,241161
2021-04-12,1956.050049,1966.250000,1900.550049,1911.300049,1898.853394,666100
2021-04-13,1925.000000,1940.150024,1918.349976,1931.900024,1919.319214,265483
2021-04-15,1920.500000,1960.650024,1913.599976,1943.900024,1931.241089,328742
2021-04-16,1944.000000,1949.500000,1926.599976,1934.000000,1921.405396,1494385
2021-04-19,1901.000000,1916.599976,1891.000000,1902.550049,1890.160278,485900
2021-04-20,1914.699951,1919.900024,1890.550049,1901.400024,1889.017944,414659
2021-04-22,1896.000000,1914.449951,1877.599976,1906.050049,1893.637573,1180007
2021-04-23,1903.000000,1919.000000,1896.000000,1904.400024,1891.998291,370043
2021-04-26,1916.250000,1961.000000,1911.849976,1937.449951,1924.833008,1330622
2021-04-27,1943.000000,1997.550049,1940.900024,1988.900024,1975.947998,348348
2021-04-28,1999.449951,2007.400024,1980.750000,1996.050049,1983.051514,442402
2021-04-29,2016.650024,2045.000000,2008.000000,2023.199951,2010.024536,253013
2021-04-30,2014.699951,2036.400024,1987.400024,1994.449951,1981.461792,321474
2021-05-03,1963.699951,1979.000000,1943.699951,1959.250000,1946.491089,693942
2021-05-04,1954.000000,1967.500000,1911.000000,1916.550049,1904.069214,1021839
2021-05-05,1919.699951,1937.900024,1908.150024,1919.750000,1907.248291,287285
2021-05-06,1926.000000,1934.150024,1907.250000,1929.900024,1917.332275,231521
2021-05-07,1940.000000,1955.449951,1925.900024,1931.300049,1918.723145,178669
2021-05-10,1943.750000,1946.099976,1920.400024,1925.699951,1913.159546,225581
2021-05-11,1917.000000,1938.650024,1910.050049,1933.699951,1921.107422,265869
2021-05-12,1934.000000,1934.000000,1907.750000,1913.550049,1901.088745,373114
2021-05-14,1925.099976,1941.500000,1906.500000,1936.849976,1924.236938,515884
2021-05-17,1938.699951,1963.150024,1931.000000,1960.550049,1947.782715,405141
2021-05-18,1978.000000,2002.650024,1972.099976,1987.800049,1974.855225,578117
2021-05-19,1982.000000,2016.599976,1972.099976,1996.349976,1983.349365,563712
2021-05-20,1996.349976,2010.800049,1981.099976,1985.300049,1972.371460,276354
2021-05-21,1995.699951,2009.000000,1980.000000,2000.900024,1987.869873,210603
2021-05-24,2007.400024,2009.500000,1981.599976,1985.550049,1972.619873,710011
2021-05-25,1990.050049,1997.000000,1960.099976,1964.500000,1951.706909,204518
2021-05-26,1984.900024,1984.900024,1966.000000,1969.650024,1956.823364,184227
2021-05-27,1970.900024,1992.199951,1963.099976,1978.199951,1965.317627,274228
2021-05-28,1990.000000,2105.000000,1985.099976,2094.899902,2081.257568,2158323
2021-05-31,2101.000000,2191.500000,2082.000000,2160.449951,2146.380859,2034450
2021-06-01,2164.100098,2201.699951,2147.350098,2168.250000,2154.130127,916472
2021-06-02,2159.899902,2209.899902,2158.550049,2201.300049,2186.964844,400317
2021-06-03,2222.000000,2250.000000,2196.100098,2209.250000,2194.863037,760173
2021-06-04,2219.000000,2219.000000,2183.800049,2190.600098,2176.334473,261311
2021-06-07,2205.899902,2241.800049,2184.600098,2227.300049,2212.795410,615525
2021-06-08,2224.649902,2227.000000,2198.399902,2214.699951,2200.277588,152318
2021-06-09,2219.899902,2221.600098,2158.250000,2174.750000,2160.587646,359005
2021-06-10,2192.199951,2229.949951,2177.199951,2182.699951,2168.485840,268564
2021-06-11,2186.699951,2227.899902,2182.699951,2213.000000,2198.588623,229252
2021-06-14,2214.000000,2258.300049,2196.000000,2245.300049,2230.678467,386196
2021-06-15,2256.250000,2274.500000,2241.199951,2249.699951,2235.049561,634070
2021-06-16,2248.000000,2248.000000,2206.750000,2211.649902,2197.247314,497096
2021-06-17,2200.250000,2235.000000,2179.850098,2215.550049,2201.122070,351428
2021-06-18,2217.250000,2234.949951,2184.250000,2225.050049,2210.560303,267640
2021-06-21,2204.350098,2247.699951,2200.949951,2237.600098,2223.028564,243713
2021-06-22,2254.699951,2260.750000,2220.000000,2226.000000,2211.503906,271039
2021-06-23,2249.000000,2250.000000,2201.449951,2205.100098,2190.739990,674944
2021-06-24,2214.800049,2215.000000,2140.000000,2153.350098,2139.327148,1045454
2021-06-25,2159.800049,2159.800049,2081.149902,2104.300049,2090.596680,835596
2021-06-28,2124.000000,2127.100098,2081.100098,2086.000000,2072.415771,663274
2021-06-29,2089.000000,2109.000000,2083.300049,2087.199951,2073.607666,447665
2021-06-30,2095.000000,2123.500000,2091.949951,2110.899902,2097.153564,426251
2021-07-01,2114.100098,2122.000000,2094.550049,2097.750000,2084.089111,425382
2021-07-02,2099.899902,2133.250000,2094.250000,2129.199951,2115.334473,227146
2021-07-05,2137.800049,2153.000000,2131.500000,2149.899902,2135.899414,461608
2021-07-06,2150.000000,2150.050049,2121.000000,2125.949951,2112.105469,277840
2021-07-07,2126.350098,2127.750000,2098.699951,2110.149902,2096.408203,432960
2021-07-08,2115.000000,2115.800049,2081.000000,2092.899902,2079.270508,319555
2021-07-09,2086.899902,2091.199951,2065.949951,2073.199951,2059.698975,439784
2021-07-12,2081.800049,2101.750000,2075.149902,2084.449951,2070.875732,1575869
2021-07-13,2100.000000,2103.300049,2088.100098,2099.550049,2085.877441,356025
2021-07-14,2102.699951,2106.800049,2082.000000,2086.000000,2072.415771,143306
2021-07-15,2096.000000,2096.000000,2078.649902,2083.250000,2069.683594,211763
2021-07-16,2085.000000,2114.500000,2085.000000,2111.800049,2098.047852,333073
2021-07-19,2104.000000,2124.000000,2093.000000,2099.100098,2085.430420,1466286
2021-07-20,2097.350098,2108.100098,2084.000000,2093.600098,2079.966309,262169
2021-07-22,2111.199951,2124.100098,2098.800049,2121.000000,2107.187744,170937
2021-07-23,2135.000000,2135.000000,2102.850098,2105.199951,2091.490723,253418
2021-07-26,2110.000000,2121.600098,2071.699951,2077.699951,2064.169678,378150
2021-07-27,2079.000000,2083.500000,2041.199951,2054.300049,2040.922119,271432
2021-07-28,2060.100098,2060.149902,2016.599976,2036.849976,2023.585815,207230
2021-07-29,2050.000000,2074.399902,2043.750000,2055.250000,2041.865967,142646
2021-07-30,2055.250000,2068.149902,2030.400024,2035.400024,2022.145142,228312
2021-08-02,2047.199951,2079.000000,2041.000000,2071.500000,2058.010254,406792
2021-08-03,2085.000000,2091.250000,2064.149902,2086.899902,2073.309814,318185
2021-08-04,2097.600098,2114.100098,2087.000000,2103.550049,2089.851563,297852
2021-08-05,2116.899902,2154.600098,2104.300049,2133.300049,2119.407715,357064
2021-08-06,2125.199951,2146.000000,2079.199951,2089.050049,2075.446045,336073
2021-08-09,2076.199951,2089.500000,2065.800049,2077.250000,2063.722656,236037
2021-08-10,2084.699951,2112.800049,2073.550049,2088.399902,2074.800049,415981
2021-08-11,2099.000000,2119.500000,2082.550049,2116.100098,2102.319824,346083
2021-08-12,2125.050049,2126.750000,2105.399902,2110.250000,2096.507813,235334
2021-08-13,2115.800049,2149.800049,2110.149902,2144.750000,2130.782959,208107
2021-08-16,2146.500000,2202.000000,2128.699951,2172.449951,2158.302734,361511
2021-08-17,2170.000000,2185.000000,2148.300049,2163.949951,2149.858154,183210
2021-08-18,2175.000000,2186.000000,2152.699951,2171.550049,2157.408691,148076
2021-08-20,2148.000000,2171.699951,2138.000000,2146.199951,2132.223633,254217
2021-08-23,2168.000000,2171.949951,2132.449951,2162.399902,2148.318115,133580
2021-08-24,2163.899902,2191.899902,2155.449951,2182.800049,2168.585449,270903
2021-08-25,2183.699951,2219.899902,2180.000000,2202.300049,2187.958496,208006
2021-08-26,2207.000000,2244.850098,2204.899902,2230.649902,2216.123535,213604
2021-08-27,2232.000000,2242.350098,2215.899902,2226.750000,2212.249023,178133
2021-08-30,2240.000000,2275.000000,2239.600098,2270.050049,2255.267090,161691
2021-08-31,2275.250000,2283.000000,2242.500000,2259.300049,2244.587158,376864
2021-09-01,2275.000000,2292.899902,2130.000000,2269.750000,2254.968994,299873
2021-09-02,2260.000000,2307.000000,2258.449951,2293.649902,2278.713379,293438
2021-09-03,2307.500000,2394.300049,2306.800049,2388.250000,2372.697510,543323
2021-09-06,2414.000000,2479.850098,2413.350098,2424.550049,2408.760986,601994
2021-09-07,2429.100098,2458.000000,2412.000000,2441.300049,2425.402100,276017
2021-09-08,2454.000000,2455.000000,2406.149902,2430.600098,2414.771729,233017
2021-09-09,2430.949951,2438.300049,2416.000000,2425.449951,2409.655029,102685
2021-09-13,2428.000000,2430.000000,2368.100098,2371.550049,2356.106201,224625
2021-09-14,2378.000000,2394.000000,2366.100098,2368.300049,2352.877197,241961
2021-09-15,2372.000000,2395.250000,2368.850098,2378.949951,2363.458008,76028
2021-09-16,2379.000000,2436.000000,2367.000000,2428.100098,2412.288086,408347
2021-09-17,2445.000000,2455.800049,2378.800049,2390.399902,2374.833496,231182
2021-09-20,2375.000000,2418.000000,2370.000000,2393.899902,2378.310547,215248
2021-09-21,2411.000000,2416.000000,2384.649902,2404.149902,2388.493652,376728
2021-09-22,2409.000000,2441.250000,2398.149902,2430.600098,2414.771729,272044
2021-09-23,2445.000000,2496.949951,2445.000000,2489.649902,2473.436768,3174137
2021-09-24,2500.000000,2504.699951,2472.000000,2482.949951,2466.780518,288081
2021-09-27,2484.199951,2529.000000,2475.500000,2525.199951,2508.755615,314356
2021-09-28,2531.000000,2565.000000,2512.199951,2548.050049,2531.456787,1214524
2021-09-29,2562.000000,2563.899902,2520.000000,2527.250000,2510.791992,2433923
2021-09-30,2527.850098,2534.100098,2500.750000,2517.000000,2500.608887,270456
2021-10-01,2506.000000,2539.850098,2495.850098,2522.850098,2506.420898,2866109
2021-10-04,2549.899902,2574.649902,2537.550049,2555.850098,2539.206055,1315342
2021-10-05,2565.000000,2612.000000,2547.300049,2609.100098,2592.109131,287513
2021-10-06,2623.000000,2623.000000,2550.050049,2560.199951,2543.527588,134604
2021-10-07,2600.000000,2600.000000,2568.100098,2572.149902,2555.399658,133140
2021-10-08,2580.000000,2683.899902,2580.000000,2670.850098,2653.457275,328023
2021-10-11,2724.699951,2724.699951,2645.050049,2651.149902,2633.885254,2880808
2021-10-12,2641.000000,2682.750000,2641.000000,2668.550049,2651.172119,129947
2021-10-13,2683.000000,2719.500000,2669.000000,2695.899902,2678.343994,229201
2021-10-14,2705.000000,2717.699951,2687.149902,2699.850098,2682.268311,152754
2021-10-18,2684.000000,2744.949951,2660.000000,2707.000000,2689.371826,161592
2021-10-19,2726.000000,2750.000000,2708.000000,2731.500000,2713.711914,108463
2021-10-20,2740.000000,2744.100098,2691.449951,2699.899902,2682.317871,2747085
2021-10-21,2725.949951,2725.949951,2603.000000,2623.000000,2605.918701,395833
2021-10-22,2623.800049,2664.699951,2611.399902,2627.050049,2609.942139,299137
2021-10-25,2699.000000,2699.000000,2570.100098,2601.649902,2584.707764,424305
2021-10-26,2614.449951,2668.850098,2603.350098,2661.500000,2644.167969,387791
2021-10-27,2659.800049,2677.000000,2620.000000,2632.649902,2615.505859,240760
2021-10-28,2621.000000,2637.800049,2591.100098,2599.350098,2582.422852,404017
2021-10-29,2586.000000,2595.149902,2502.550049,2537.600098,2521.074951,340018
2021-11-01,2531.199951,2555.000000,2494.000000,2537.350098,2520.826660,347023
2021-11-02,2551.899902,2551.899902,2497.000000,2500.899902,2484.613525,416615
2021-11-03,2504.750000,2520.449951,2461.000000,2483.850098,2467.674805,249022
2021-11-04,2494.899902,2505.000000,2490.050049,2498.800049,2482.527588,64847
2021-11-08,2510.100098,2522.000000,2457.649902,2502.000000,2485.706543,183715
2021-11-09,2502.000000,2528.949951,2486.699951,2520.050049,2503.639160,282251
2021-11-10,2518.899902,2558.000000,2503.850098,2549.399902,2532.797852,108322
2021-11-11,2549.399902,2571.000000,2535.949951,2554.949951,2538.311768,266898
2021-11-12,2560.000000,2598.800049,2557.000000,2592.500000,2575.617432,283433
2021-11-15,2600.000000,2602.100098,2570.000000,2578.550049,2561.758301,104839
2021-11-16,2573.000000,2576.000000,2495.000000,2512.100098,2495.740967,245061
2021-11-17,2499.699951,2500.000000,2460.350098,2464.050049,2448.003906,370002
2021-11-18,2459.899902,2489.000000,2450.600098,2472.750000,2456.646973,242463
2021-11-22,2440.000000,2446.250000,2351.000000,2363.399902,2348.009033,416968
2021-11-23,2339.000000,2401.500000,2309.399902,2386.149902,2370.611084,457139
2021-11-24,2381.399902,2410.850098,2344.000000,2350.899902,2335.590576,1856369
2021-11-25,2375.500000,2502.800049,2358.000000,2494.399902,2478.156006,476931
2021-11-26,2470.000000,2477.449951,2403.000000,2412.149902,2396.441650,397321
2021-11-29,2412.000000,2500.000000,2400.000000,2442.500000,2426.593994,451870
2021-11-30,2466.000000,2475.899902,2390.000000,2406.750000,2391.076904,568273
2021-12-01,2425.500000,2474.600098,2425.500000,2466.899902,2450.835205,334818
2021-12-02,2466.899902,2496.000000,2461.199951,2483.800049,2467.625244,212570
2021-12-03,2490.149902,2494.949951,2400.100098,2408.149902,2392.467773,385570
2021-12-06,2421.000000,2424.550049,2357.149902,2363.300049,2347.909912,406872
2021-12-07,2381.699951,2403.750000,2373.550049,2381.600098,2366.090576,243374
2021-12-08,2427.000000,2431.449951,2407.100098,2417.399902,2401.657471,655272
2021-12-09,2431.100098,2474.899902,2425.449951,2455.850098,2439.857178,170477
2021-12-10,2444.000000,2466.100098,2430.500000,2458.949951,2442.936768,127783
2021-12-13,2470.000000,2474.500000,2405.000000,2409.800049,2394.107178,285664
2021-12-14,2389.000000,2406.000000,2373.500000,2380.399902,2364.898438,286591
2021-12-15,2384.850098,2404.500000,2361.750000,2372.500000,2357.050049,271038
2021-12-16,2404.000000,2414.500000,2369.000000,2404.449951,2388.791748,147405
